x,y,z,m
679.7717,306.475,365.9787,5
688.5213,312.75,365.9787,6
697.4461,318.325,365.9787,7
704.2021,324.9625,365.9787,8
513.6668,188.35,372.3222,9
504.6875,182.2375,372.3222,10
522.0665,194.675,372.3222,1
531.3063,200.5125,372.3222,2
540.266,205.7625,372.3222,3
548.9457,212.2375,372.3222,4
557.6254,218.0125,372.3222,5
566.0251,224.1875,372.3222,6
574.7749,230.0375,372.3222,7
583.5246,236.0125,372.3222,8
592.0993,244.3875,372.3222,9
601.374,250.4875,372.3222,10
610.1239,256.0125,372.3222,1
618.8735,262.25,372.3222,2
627.4482,268.3375,372.3222,3
636.373,274.25,372.3222,4
644.9477,280.0875,372.3222,5
653.8725,286.375,372.3222,6
662.2721,291.825,372.3222,7
671.1969,298.475,372.3222,8
679.7717,306.475,372.3222,9
688.5213,312.75,372.3222,10
697.4461,318.325,372.3222,1
704.2021,324.9625,372.3222,2
504.6875,182.2375,378.3379,3
513.6668,188.35,378.3379,4
522.0665,194.675,378.3379,5
531.3063,200.5125,378.3379,6
540.266,205.7625,378.3379,7
548.9457,212.2375,378.3379,8
557.6254,218.0125,378.3379,9
566.0251,224.1875,378.3379,10
574.7749,230.0375,378.3379,1
583.5246,236.0125,378.3379,2
592.0993,244.3875,378.3379,3
601.374,250.4875,378.3379,4
610.1239,256.0125,378.3379,5
618.8735,262.25,378.3379,6
627.4482,268.3375,378.3379,7
636.373,274.25,378.3379,8
644.9477,280.0875,378.3379,9
653.8725,286.375,378.3379,10
662.2721,291.825,378.3379,1
671.1969,298.475,378.3379,2
679.7717,306.475,378.3379,3
688.5213,312.75,378.3379,4
697.4461,318.325,378.3379,5
704.2021,324.9625,378.3379,6
513.6668,188.35,384.572,7
504.6875,182.2375,384.572,8
522.0665,194.675,384.572,9
531.3063,200.5125,384.572,10
540.266,205.7625,384.572,1
548.9457,212.2375,384.572,2
557.6254,218.0125,384.572,3
566.0251,224.1875,384.572,4
574.7749,230.0375,384.572,5
583.5246,236.0125,384.572,6
592.0993,244.3875,384.572,7
601.374,250.4875,384.572,8
610.1239,256.0125,384.572,9
618.8735,262.25,384.572,10
627.4482,268.3375,384.572,1
636.373,274.25,384.572,2
644.9477,280.0875,384.572,3
653.8725,286.375,384.572,4
662.2721,291.825,384.572,5
671.1969,298.475,384.572,6
679.7717,306.475,384.572,7
688.5213,312.75,384.572,8
513.6668,188.35,391.2435,9
504.6875,182.2375,391.2435,10
522.0665,194.675,391.2435,1
531.3063,200.5125,391.2435,2
540.266,205.7625,391.2435,3
548.9457,212.2375,391.2435,4
557.6254,218.0125,391.2435,5
566.0251,224.1875,391.2435,6
574.7749,230.0375,391.2435,7
583.5246,236.0125,391.2435,8
592.0994,244.3875,391.2435,9
601.374,250.4875,391.2435,10
610.1239,256.0125,391.2435,1
618.8735,262.25,391.2435,2
627.4482,268.3375,391.2435,3
636.373,274.25,391.2435,4
644.9477,280.0875,391.2435,5
653.8725,286.375,391.2435,6
662.2721,291.825,391.2435,7
671.1969,298.475,391.2435,8
679.7717,306.475,391.2435,9
688.5213,312.75,391.2435,10
513.6668,188.35,397.259,1
504.6875,182.2375,397.259,2
522.0665,194.675,397.259,3
531.3063,200.5125,397.259,4
540.266,205.7625,397.259,5
548.9457,212.2375,397.259,6
557.6254,218.0125,397.259,7
566.0251,224.1875,397.259,8
574.7749,230.0375,397.259,9
583.5246,236.0125,397.259,10
592.0994,244.3875,397.259,1
601.374,250.4875,397.259,2
610.1239,256.0125,397.259,3
618.8735,262.25,397.259,4
627.4482,268.3375,397.259,5
636.373,274.25,397.259,6
644.9477,280.0875,397.259,7
653.8725,286.375,397.259,8
662.2721,291.825,397.259,9
671.1969,298.475,397.259,10
679.7717,306.475,397.259,1
688.5213,312.75,397.259,2
513.6668,188.35,403.8214,3
504.6875,182.2375,403.8214,4
522.0665,194.675,403.8214,5
531.3063,200.5125,403.8214,6
540.266,205.7625,403.8214,7
548.9457,212.2375,403.8214,8
557.6254,218.0125,403.8214,9
566.0251,224.1875,403.8214,10
574.7749,230.0375,403.8214,1
583.5246,236.0125,403.8214,2
592.0994,244.3875,403.8214,3
601.374,250.4875,403.8214,4
610.1239,256.0125,403.8214,5
618.8735,262.25,403.8214,6
627.4482,268.3375,403.8214,7
636.373,274.25,403.8214,8
644.9477,280.0875,403.8214,9
653.8725,286.375,403.8214,10
662.2721,291.825,403.8214,1
671.1969,298.475,403.8214,2
679.7717,306.475,403.8214,3
513.6668,188.35,409.6181,4
504.6875,182.2375,409.6181,5
522.0665,194.675,409.6181,6
531.3063,200.5125,409.6181,7
540.266,205.7625,409.6181,8
548.9457,212.2375,409.6181,9
557.6254,218.0125,409.6181,10
566.0251,224.1875,409.6181,1
574.7749,230.0375,409.6181,2
583.5246,236.0125,409.6181,3
592.0994,244.3875,409.6181,4
601.374,250.4875,409.6181,5
610.1239,256.0125,409.6181,6
618.8735,262.25,409.6181,7
627.4482,268.3375,409.6181,8
636.373,274.25,409.6181,9
644.9477,280.0875,409.6181,10
653.8725,286.375,409.6181,1
662.2721,291.825,409.6181,2
671.1969,298.475,409.6181,3
679.7717,306.475,409.6181,4
513.6668,188.35,415.9616,5
504.6875,182.2375,415.9616,6
522.0665,194.675,415.9616,7
531.3063,200.5125,415.9616,8
540.266,205.7625,415.9616,9
548.9457,212.2375,415.9616,10
557.6254,218.0125,415.9616,1
566.0251,224.1875,415.9616,2
574.7749,230.0375,415.9616,3
583.5246,236.0125,415.9616,4
592.0994,244.3875,415.9616,5
601.374,250.4875,415.9616,6
610.1239,256.0125,415.9616,7
618.8735,262.25,415.9616,8
627.4482,268.3375,415.9616,9
636.373,274.25,415.9616,10
644.9477,280.0875,415.9616,1
653.8725,286.375,415.9616,2
662.2721,291.825,415.9616,3
671.1969,298.475,415.9616,4
679.7717,306.475,415.9616,5
513.6668,188.35,422.1959,6
504.6875,182.2375,422.1959,7
522.0665,194.675,422.1959,8
531.3063,200.5125,422.1959,9
601.374,250.4875,422.1959,10
592.0994,244.3875,422.1959,1
610.1239,256.0125,422.1959,2
618.8735,262.25,422.1959,3
627.4482,268.3375,422.1959,4
636.373,274.25,422.1959,5
644.9477,280.0875,422.1959,6
653.8725,286.375,422.1959,7
662.2721,291.825,422.1959,8
671.1969,298.475,422.1959,9
679.7717,306.475,422.1959,10
513.6668,188.35,428.2113,1
504.6875,182.2375,428.2113,2
504.6875,182.2375,434.4731,3
513.6668,188.35,434.4731,4
522.0665,194.675,428.2113,5
522.0665,194.675,434.4731,6
531.3063,200.5125,428.2113,7
531.3063,200.5125,434.4731,8
601.374,250.4875,428.2113,9
592.0994,244.3875,428.2113,10
592.0994,244.3875,434.4731,1
601.374,250.4875,434.4731,2
610.1239,256.0125,428.2113,3
610.1237,256.0125,434.4731,4
618.8735,262.25,428.2113,5
618.8735,262.25,434.4731,6
627.4482,268.3375,428.2113,7
627.4482,268.3375,434.4731,8
636.373,274.25,428.2113,9
636.373,274.25,434.4731,10
644.9477,280.0875,428.2113,1
644.9477,280.0875,434.4731,2
653.8725,286.375,428.2113,3
653.8725,286.375,434.4731,4
662.2721,291.825,428.2113,5
662.2721,291.825,434.4731,6
671.1969,298.475,428.2113,7
671.1969,298.475,434.4731,8
679.7717,306.475,428.2113,9
513.6668,188.35,234.3119,10
513.6668,188.35,227.9684,1
504.6875,182.2375,227.9684,2
504.6875,182.2375,234.3119,3
522.0665,194.675,234.3119,4
522.0665,194.675,227.9684,5
531.3063,200.5125,234.3119,6
531.3063,200.5125,227.9684,7
540.266,205.7625,234.3119,8
540.266,205.7625,227.9684,9
548.9457,212.2375,234.3119,10
548.9457,212.2375,227.9684,1
557.6254,218.0125,234.3119,2
557.6254,218.0125,227.9684,3
566.0251,224.1875,234.3119,4
566.0251,224.1875,227.9684,5
574.7749,230.0375,234.3119,6
574.7749,230.0375,227.9684,7
583.5246,236.0125,234.3119,8
583.5246,236.0125,227.9684,9
592.0993,244.3875,234.3119,10
592.0993,244.3875,227.9684,1
601.374,250.4875,234.3119,2
601.374,250.4875,227.9684,3
610.1237,256.0125,234.3119,4
610.1239,256.0125,227.9684,5
618.8735,262.25,234.3119,6
618.8735,262.25,227.9684,7
627.4482,268.3375,234.3119,8
627.4482,268.3375,227.9684,9
636.373,274.25,234.3119,10
636.373,274.25,227.9684,1
644.9477,280.0875,234.3119,2
644.9477,280.0875,227.9684,3
653.8725,286.375,234.3119,4
653.8725,286.375,227.9684,5
662.2721,291.825,234.3119,6
662.2721,291.825,227.9684,7
671.1969,298.475,234.3119,8
671.1969,298.475,227.9684,9
679.7717,306.475,234.3119,10
679.7717,306.475,227.9684,1
688.5213,312.75,234.3119,2
688.5213,312.75,227.9684,3
697.4461,318.325,234.3119,4
697.4461,318.325,227.9684,5
704.2021,324.9625,234.3119,6
704.2021,324.9625,227.9684,7
513.6668,188.35,240.3272,8
504.6875,182.2375,240.3272,9
522.0665,194.675,240.3272,10
531.3063,200.5125,240.3272,1
540.266,205.7625,240.3272,2
548.9457,212.2375,240.3272,3
557.6254,218.0125,240.3272,4
566.0251,224.1875,240.3272,5
574.7749,230.0375,240.3272,6
583.5246,236.0125,240.3272,7
592.0993,244.3875,240.3272,8
601.374,250.4875,240.3272,9
610.1239,256.0125,240.3272,10
618.8735,262.25,240.3272,1
627.4482,268.3375,240.3272,2
636.373,274.25,240.3272,3
644.9477,280.0875,240.3272,4
653.8725,286.375,240.3272,5
662.2721,291.825,240.3272,6
671.1969,298.475,240.3272,7
679.7717,306.475,240.3272,8
688.5213,312.75,240.3272,9
697.4461,318.325,240.3272,10
704.2021,324.9625,240.3272,1
513.6668,188.35,246.671,2
504.6875,182.2375,246.671,3
522.0665,194.675,246.671,4
531.3063,200.5125,246.671,5
540.266,205.7625,246.671,6
548.9457,212.2375,246.671,7
557.6254,218.0125,246.671,8
566.0251,224.1875,246.671,9
574.7749,230.0375,246.671,10
583.5246,236.0125,246.671,1
592.0993,244.3875,246.671,2
601.374,250.4875,246.671,3
610.1239,256.0125,246.671,4
618.8735,262.25,246.671,5
627.4482,268.3375,246.671,6
636.373,274.25,246.671,7
644.9477,280.0875,246.671,8
653.8725,286.375,246.671,9
662.2721,291.825,246.671,10
671.1969,298.475,246.671,1
679.7717,306.475,246.671,2
688.5213,312.75,246.671,3
697.4461,318.325,246.671,4
704.2021,324.9625,246.671,5
513.6668,188.35,252.7958,6
504.6875,182.2375,252.7958,7
522.0665,194.675,252.7958,8
531.3063,200.5125,252.7958,9
540.266,205.7625,252.7958,10
548.9457,212.2375,252.7958,1
557.6254,218.0125,252.7958,2
566.0251,224.1875,252.7958,3
574.7749,230.0375,252.7958,4
583.5246,236.0125,252.7958,5
592.0993,244.3875,252.7958,6
601.374,250.4875,252.7958,7
610.1239,256.0125,252.7958,8
618.8735,262.25,252.7958,9
627.4482,268.3375,252.7958,10
636.373,274.25,252.7958,1
644.9477,280.0875,252.7958,2
653.8725,286.375,252.7958,3
662.2721,291.825,252.7958,4
671.1969,298.475,252.7958,5
679.7717,306.475,252.7958,6
688.5213,312.75,252.7958,7
697.4461,318.325,252.7958,8
704.2021,324.9625,252.7958,9
513.6668,188.35,259.358,10
504.6875,182.2375,259.358,1
522.0665,194.675,259.358,2
531.3063,200.5125,259.358,3
540.266,205.7625,259.358,4
548.9457,212.2375,259.358,5
557.6254,218.0125,259.358,6
566.0251,224.1875,259.358,7
574.7749,230.0375,259.358,8
583.5246,236.0125,259.358,9
592.0993,244.3875,259.358,10
601.374,250.4875,259.358,1
610.1239,256.0125,259.358,2
618.8735,262.25,259.358,3
627.4482,268.3375,259.358,4
636.373,274.25,259.358,5
644.9477,280.0875,259.358,6
653.8725,286.375,259.358,7
662.2721,291.825,259.358,8
671.1969,298.475,259.358,9
679.7717,306.475,259.358,10
688.5213,312.75,259.358,1
697.4461,318.325,259.358,2
704.2021,324.9625,259.358,3
513.6668,188.35,265.7015,4
504.6875,182.2375,265.7015,5
522.0665,194.675,265.7015,6
531.3063,200.5125,265.7015,7
540.266,205.7625,265.7015,8
548.9457,212.2375,265.7015,9
557.6254,218.0125,265.7015,10
566.0251,224.1875,265.7015,1
574.7749,230.0375,265.7015,2
583.5246,236.0125,265.7015,3
592.0993,244.3875,265.7015,4
601.374,250.4875,265.7015,5
610.1239,256.0125,265.7015,6
618.8735,262.25,265.7015,7
627.4482,268.3375,265.7015,8
636.373,274.25,265.7015,9
644.9477,280.0875,265.7015,10
653.8725,286.375,265.7015,1
662.2721,291.825,265.7015,2
671.1969,298.475,265.7015,3
679.7717,306.475,265.7015,4
688.5213,312.75,265.7015,5
697.4461,318.325,265.7015,6
704.2021,324.9625,265.7015,7
504.6875,182.2375,271.7171,8
513.6668,188.35,271.7171,9
522.0665,194.675,271.7171,10
531.3063,200.5125,271.7171,1
540.266,205.7625,271.7171,2
548.9457,212.2375,271.7171,3
557.6254,218.0125,271.7171,4
566.0251,224.1875,271.7171,5
574.7749,230.0375,271.7171,6
583.5246,236.0125,271.7171,7
592.0993,244.3875,271.7171,8
601.374,250.4875,271.7171,9
610.1239,256.0125,271.7171,10
618.8735,262.25,271.7171,1
627.4482,268.3375,271.7171,2
636.373,274.25,271.7171,3
644.9477,280.0875,271.7171,4
653.8725,286.375,271.7171,5
662.2721,291.825,271.7171,6
671.1969,298.475,271.7171,7
679.7717,306.475,271.7171,8
688.5213,312.75,271.7171,9
697.4461,318.325,271.7171,10
704.2021,324.9625,271.7171,1
513.6668,188.35,277.9512,2
504.6875,182.2375,277.9512,3
522.0665,194.675,277.9512,4
531.3063,200.5125,277.9512,5
601.374,250.4875,277.9512,6
592.0993,244.3875,277.9512,7
610.1239,256.0125,277.9512,8
618.8735,262.25,277.9512,9
627.4482,268.3375,277.9512,10
636.373,274.25,277.9512,1
644.9477,280.0875,277.9512,2
653.8725,286.375,277.9512,3
662.2721,291.825,277.9512,4
671.1969,298.475,277.9512,5
679.7717,306.475,277.9512,6
688.5213,312.75,277.95,7
513.6668,188.35,284.6227,8
504.6875,182.2375,284.6227,9
522.0665,194.675,284.6227,10
531.3063,200.5125,284.6227,1
601.374,250.4875,284.6227,2
592.0994,244.3875,284.6227,3
610.1239,256.0125,284.6227,4
618.8735,262.25,284.6227,5
627.4482,268.3375,284.6227,6
636.373,274.25,284.6227,7
644.9477,280.0875,284.6227,8
653.8725,286.375,284.6227,9
662.2721,291.825,284.6227,10
671.1969,298.475,284.6227,1
679.7717,306.475,284.6227,2
688.5213,312.75,284.625,3
513.6668,188.35,290.6383,4
504.6875,182.2375,290.6383,5
522.0665,194.675,290.6383,6
531.3063,200.5125,290.6383,7
601.374,250.4875,290.6383,8
592.0994,244.3875,290.6383,9
610.1239,256.0125,290.6383,10
618.8735,262.25,290.6383,1
627.4482,268.3375,290.6383,2
636.373,274.25,290.6383,3
644.9477,280.0875,290.6383,4
653.8725,286.375,290.6383,5
662.2721,291.825,290.6383,6
671.1969,298.475,290.6383,7
679.7717,306.475,290.6383,8
688.5213,312.75,290.6375,9
697.4461,318.325,277.95,10
697.4461,318.325,271.7171,1
688.5213,312.75,271.7171,2
688.5213,312.75,277.95,3
697.4461,318.325,284.625,4
688.5213,312.75,284.625,5
697.4461,318.325,290.6375,6
688.5213,312.75,290.6375,7
-103.024,191.3479,821.301,8
-103.0251,191.3479,818.3015,9
-103.0251,187.9495,818.3015,10
-103.024,187.9495,821.301,1
-103.0272,185.1351,812.366,2
-103.028,185.1351,809.494,3
-103.028,181.7366,809.494,4
-103.0272,181.7366,812.366,5
-103.0208,196.9287,830.042,6
-103.0221,196.9287,826.377,7
-103.0221,193.5304,826.377,8
-103.0208,193.5304,830.042,9
-103.0175,203.4309,839.754,10
-103.0186,203.4309,836.3994,1
-103.0186,200.0325,836.3994,2
-103.0175,200.0325,839.754,3
-203.0168,184.2855,809.494,4
-203.0166,184.2855,812.366,5
-203.0166,181.7366,812.366,6
-203.0168,181.7366,809.494,7
-203.0165,190.4984,818.3015,8
-203.0164,190.4984,821.301,9
-203.0164,187.9495,821.301,10
-203.0165,187.9495,818.3015,1
-203.0162,196.0791,826.377,2
-203.0161,196.0791,830.0419,3
-203.0161,193.5304,830.042,4
-203.0162,193.5304,826.377,5
-203.016,202.5813,836.3994,6
-203.016,202.5813,839.754,7
-203.016,200.0325,839.754,8
-203.016,200.0325,836.3994,9
-52.205,181.7366,806.4012,10
-52.205,187.9495,815.1955,1
-45.9705,187.9495,815.1955,2
-45.9705,181.7366,806.4012,3
-58.5489,181.7366,806.4012,4
-58.5489,187.9495,815.1955,5
-64.674,181.7366,806.4012,6
-64.674,187.9495,815.1955,7
-70.9085,181.7366,806.4012,8
-70.9085,187.9495,815.1955,9
-77.3619,181.7366,806.4012,10
-77.3619,187.9495,815.1955,1
-83.487,181.7366,806.4012,2
-83.487,187.9495,815.1955,3
-52.205,187.9495,815.1955,4
-52.205,193.5304,823.9458,5
-45.9705,193.5304,823.9458,6
-45.9705,187.9495,815.1955,7
-58.5489,187.9495,815.1955,8
-58.5489,193.5304,823.9458,9
-64.674,187.9495,815.1955,10
-64.674,193.5304,823.9458,1
-70.9085,187.9495,815.1955,2
-70.9085,193.5304,823.9458,3
-77.3619,187.9495,815.1955,4
-77.3619,193.5304,823.9458,5
-83.487,187.9495,815.1955,6
-83.487,193.5304,823.9458,7
-52.205,193.5304,823.9458,8
-52.205,200.0325,832.6958,9
-45.9705,200.0325,832.6958,10
-45.9705,193.5304,823.9458,1
-58.5489,193.5304,823.9458,2
-58.5489,200.0325,832.6958,3
-64.674,193.5304,823.9458,4
-64.674,200.0325,832.6958,5
-70.9085,193.5304,823.9458,6
-70.9085,200.0325,832.6958,7
-77.3619,193.5304,823.9458,8
-77.3619,200.0325,832.6958,9
-83.487,193.5304,823.9458,10
-83.487,200.0325,832.6958,1
-52.205,200.0325,832.6958,2
-52.205,205.6302,841.5144,3
-45.9705,205.6302,841.5144,4
-45.9705,200.0325,832.6958,5
-58.5489,200.0325,832.6958,6
-58.5489,205.6302,841.5144,7
-64.674,200.0325,832.6958,8
-64.674,205.6302,841.5144,9
-70.9085,200.0325,832.6958,10
-70.9085,205.6302,841.5144,1
-77.3619,200.0325,832.6958,2
-77.3619,205.6302,841.5144,3
-83.487,200.0325,832.6958,4
-83.487,205.6302,841.5144,5
-103.0291,181.7366,806.2645,6
-109.2558,181.7366,806.2645,7
-109.2537,187.9495,815.096,8
-103.027,187.9495,815.096,9
-115.4757,181.7366,806.2645,10
-115.4739,187.9495,815.096,1
-121.9007,181.7366,806.2645,2
-121.899,187.9495,815.096,3
-128.1207,181.7366,806.2645,4
-128.1191,187.9495,815.096,5
-134.204,181.7366,806.2645,6
-134.2025,187.9495,815.096,7
-140.6291,181.7366,806.2645,8
-140.6277,187.9495,815.096,9
-146.644,181.7366,806.2645,10
-146.6428,187.9495,815.096,1
-153.1359,181.7366,806.2645,2
-153.1347,187.9495,815.096,3
-159.1524,181.7366,806.2645,4
-159.1514,187.9495,815.096,5
-165.4408,181.7366,806.2645,6
-165.4399,187.9495,815.096,7
-171.8657,181.7366,806.2645,8
-171.865,187.9495,815.096,9
-178.0857,181.7366,806.2645,10
-178.0851,187.9495,815.096,1
-184.3741,181.7366,806.2645,2
-184.3736,187.9495,815.096,3
-190.4574,181.7366,806.2645,4
-190.457,187.9495,815.096,5
-196.8141,181.7366,806.2645,6
-196.8139,187.9495,815.096,7
-203.0168,181.7366,806.2645,8
-203.0166,187.9495,815.096,9
-109.2506,193.5304,823.8943,10
-103.0237,193.5304,823.8943,1
-103.027,187.9495,815.096,2
-109.2537,187.9495,815.096,3
-115.471,193.5304,823.8943,4
-115.4739,187.9495,815.096,5
-121.8964,193.5304,823.8943,6
-121.899,187.9495,815.096,7
-128.1166,193.5304,823.8943,8
-128.1191,187.9495,815.096,9
-134.2002,193.5304,823.8943,10
-134.2025,187.9495,815.096,1
-140.6256,193.5304,823.8943,2
-140.6277,187.9495,815.096,3
-146.6409,193.5304,823.8943,4
-146.6428,187.9495,815.096,5
-153.1331,193.5304,823.8943,6
-153.1347,187.9495,815.096,7
-159.1499,193.5304,823.8943,8
-159.1514,187.9495,815.096,9
-165.4385,193.5304,823.8943,10
-165.4399,187.9495,815.096,1
-171.8639,193.5304,823.8943,2
-171.865,187.9495,815.096,3
-178.0841,193.5304,823.8943,4
-178.0851,187.9495,815.096,5
-184.3727,193.5304,823.8943,6
-184.3736,187.9495,815.096,7
-190.4564,193.5304,823.8943,8
-190.457,187.9495,815.096,9
-196.8134,193.5304,823.8943,10
-196.8139,187.9495,815.096,1
-203.0164,193.5304,823.8943,2
-203.0166,187.9495,815.096,3
-109.2474,200.0325,832.6633,4
-103.0202,200.0325,832.6633,5
-103.0237,193.5304,823.8943,6
-109.2506,193.5304,823.8943,7
-115.4679,200.0325,832.6633,8
-115.471,193.5304,823.8943,9
-121.8934,200.0325,832.6633,10
-121.8964,193.5304,823.8943,1
-128.1139,200.0325,832.6633,2
-128.1166,193.5304,823.8943,3
-134.1978,200.0325,832.6633,4
-134.2002,193.5304,823.8943,5
-140.6234,200.0325,832.6633,6
-140.6256,193.5304,823.8943,7
-146.6387,200.0325,832.6633,8
-146.6409,193.5304,823.8943,9
-153.1312,200.0325,832.6633,10
-153.1331,193.5304,823.8943,1
-159.1481,200.0325,832.6633,2
-159.1499,193.5304,823.8943,3
-165.437,200.0325,832.6633,4
-165.4385,193.5304,823.8943,5
-171.8626,200.0325,832.6631,6
-171.8639,193.5304,823.8943,7
-178.0831,200.0325,832.6631,8
-178.0841,193.5304,823.8943,9
-184.372,200.0325,832.6631,10
-184.3727,193.5304,823.8943,1
-190.4557,200.0325,832.6631,2
-190.4564,193.5304,823.8943,3
-196.813,200.0325,832.6631,4
-196.8134,193.5304,823.8943,5
-203.0161,200.0325,832.6633,6
-203.0164,193.5304,823.8943,7
-109.2445,205.6302,841.4989,8
-103.0173,205.6302,841.4989,9
-103.0202,200.0325,832.6633,10
-109.2474,200.0325,832.6633,1
-115.4653,205.6302,841.4989,2
-115.4679,200.0325,832.6633,3
-121.891,205.6302,841.4989,4
-121.8934,200.0325,832.6633,5
-128.1116,205.6302,841.4989,6
-128.1139,200.0325,832.6633,7
-134.1956,205.6302,841.4989,8
-134.1978,200.0325,832.6633,9
-140.6214,205.6302,841.4989,10
-140.6234,200.0325,832.6633,1
-146.637,205.6302,841.4989,2
-146.6387,200.0325,832.6633,3
-153.1296,205.6302,841.4989,4
-153.1312,200.0325,832.6633,5
